customer_id,total_orders,total_units,total_revenue,products_purchased,branches_used,customer_type,industry_segment,city,state,region,average_order_value,average_units_per_order,revenue_share_percentage,customer_value_category,revenue_share,cumulative_revenue_share
C0148,40,2357,46876850,30,1,Government,Construction,Coimbatore,Tamil Nadu,South,1171921.25,58.925,0.18421081802182093,Medium Value,0.0018421081802182093,0.6931436507065072
C0068,42,2597,46858170,30,1,Retail,Mining,Delhi,Delhi,North,1115670.7142857143,61.833333333333336,0.18413741167987074,Medium Value,0.0018413741167987074,0.6949850248233059
C0245,37,2417,46663320,30,1,Dealer,Logistics,Chennai,Tamil Nadu,South,1261170.810810811,65.32432432432432,0.1833717143710381,Medium Value,0.001833717143710381,0.6968187419670163
C0266,37,2667,46658690,30,1,Fleet Owner,Rental,Bengaluru,Karnataka,South,1261045.6756756757,72.08108108108108,0.1833535199725783,Medium Value,0.0018335351997257829,0.698652277166742
C0444,35,2853,46629480,30,1,Dealer,Manufacturing,Chennai,Tamil Nadu,South,1332270.857142857,81.51428571428572,0.183238734145578,Medium Value,0.00183238734145578,0.7004846645081978
C0017,40,2469,46619950,30,1,Government,Infrastructure,Chennai,Tamil Nadu,South,1165498.75,61.725,0.18320128433622118,Medium Value,0.001832012843362212,0.70231667735156
C0164,39,2466,46613620,30,1,Government,Construction,Delhi,Delhi,North,1195221.0256410257,63.23076923076923,0.18317640948908284,Medium Value,0.0018317640948908283,0.7041484414464508
C0111,39,2663,46609900,30,1,Corporate,Construction,Chennai,Tamil Nadu,South,1195125.641025641,68.28205128205128,0.18316179109550387,Medium Value,0.0018316179109550388,0.7059800593574058
C0074,45,2880,46570120,30,1,Fleet Owner,Infrastructure,Bhubaneswar,Odisha,East,1034891.5555555555,64.0,0.18300546859642583,Medium Value,0.0018300546859642583,0.7078101140433701
C0296,41,2593,46533710,30,1,Corporate,Manufacturing,Kolkata,West Bengal,East,1134968.536585366,63.24390243902439,0.18286238910443403,Medium Value,0.0018286238910443404,0.7096387379344145
C0195,33,2247,46367090,30,1,Fleet Owner,Logistics,Kolkata,West Bengal,East,1405063.3333333333,68.0909090909091,0.18220762654042227,Medium Value,0.0018220762654042226,0.7114608141998187
C0018,36,2257,46340880,30,1,Retail,Construction,Ahmedabad,Gujarat,West,1287246.6666666667,62.69444444444444,0.1821046297405018,Medium Value,0.001821046297405018,0.7132818604972236
C0202,35,2704,46256330,30,1,Government,Logistics,Chandigarh,Punjab,North,1321609.4285714286,77.25714285714285,0.18177237566063625,Medium Value,0.0018177237566063625,0.71509958425383
C0095,31,2419,46147160,30,1,Fleet Owner,Logistics,Nagpur,Maharashtra,West,1488618.064516129,78.03225806451613,0.18134337296520253,Medium Value,0.0018134337296520254,0.7169130179834821
C0361,35,2366,46126450,30,1,Government,Logistics,Hyderabad,Telangana,South,1317898.5714285714,67.6,0.18126198938159502,Medium Value,0.0018126198938159502,0.718725637877298
C0370,41,2621,45980090,30,1,Corporate,Infrastructure,Kolkata,West Bengal,East,1121465.6097560977,63.926829268292686,0.18068684204712876,Medium Value,0.0018068684204712877,0.7205325062977693
C0185,39,2520,45894360,30,1,Dealer,Logistics,Pune,Maharashtra,West,1176778.4615384615,64.61538461538461,0.1803499509499452,Medium Value,0.0018034995094994518,0.7223360058072688
C0472,37,2818,45819430,30,1,Dealer,Manufacturing,Coimbatore,Tamil Nadu,South,1238362.972972973,76.16216216216216,0.18005550035024886,Medium Value,0.0018005550035024886,0.7241365608107713
C0330,41,2863,45803070,30,1,Retail,Infrastructure,Bhubaneswar,Odisha,East,1117148.0487804879,69.82926829268293,0.17999121085590705,Medium Value,0.0017999121085590705,0.7259364729193304
C0224,40,2639,45785060,30,1,Retail,Manufacturing,Kolkata,West Bengal,East,1144626.5,65.975,0.17992043739667135,Medium Value,0.0017992043739667135,0.7277356772932971
C0463,36,2670,45761800,30,1,Dealer,Mining,Nagpur,Maharashtra,West,1271161.111111111,74.16666666666667,0.179829033140046,Medium Value,0.00179829033140046,0.7295339676246976
C0029,38,2565,45653420,30,1,Dealer,Construction,Visakhapatnam,Andhra Pradesh,South,1201405.7894736843,67.5,0.17940313488840995,Medium Value,0.0017940313488840995,0.7313279989735817
C0480,37,2491,45569160,30,1,Government,Infrastructure,Mumbai,Maharashtra,West,1231598.9189189188,67.32432432432432,0.17907202041449546,Medium Value,0.0017907202041449546,0.7331187191777266
C0147,36,2494,45513830,30,1,Dealer,Rental,Delhi,Delhi,North,1264273.0555555555,69.27777777777777,0.1788545914583871,Medium Value,0.0017885459145838712,0.7349072650923105
C0477,37,2745,45390380,30,1,Government,Construction,Ahmedabad,Gujarat,West,1226767.027027027,74.1891891891892,0.17836947299405356,Medium Value,0.0017836947299405357,0.7366909598222511
C0323,40,2573,45380540,30,1,Government,Manufacturing,Ahmedabad,Gujarat,West,1134513.5,64.325,0.17833080498523185,Medium Value,0.0017833080498523186,0.7384742678721034
C0033,34,2412,45334540,30,1,Government,Mining,Chennai,Tamil Nadu,South,1333368.8235294118,70.94117647058823,0.17815003990334166,Medium Value,0.0017815003990334166,0.7402557682711368
C0393,42,2367,45246830,30,1,Retail,Rental,Kolkata,West Bengal,East,1077305.4761904762,56.357142857142854,0.17780536804828542,Medium Value,0.0017780536804828542,0.7420338219516197
C0289,40,2569,45171030,30,1,Corporate,Logistics,Hyderabad,Telangana,South,1129275.75,64.225,0.17750749863073592,Medium Value,0.0017750749863073593,0.7438088969379271
C0052,37,2379,45097920,30,1,Government,Manufacturing,Guwahati,Assam,North East,1218862.7027027027,64.29729729729729,0.17722020004080136,Medium Value,0.0017722020004080135,0.7455810989383351
C0098,37,2478,45007740,30,1,Corporate,Mining,Kolkata,West Bengal,East,1216425.4054054054,66.97297297297297,0.17686582188678274,Medium Value,0.0017686582188678273,0.747349757157203
C0159,36,2691,44984320,30,1,Dealer,Construction,Chennai,Tamil Nadu,South,1249564.4444444445,74.75,0.17677378888204645,Medium Value,0.0017677378888204646,0.7491174950460234
C0404,35,2374,44973650,30,1,Government,Mining,Ahmedabad,Gujarat,West,1284961.4285714286,67.82857142857142,0.17673185924239931,Medium Value,0.0017673185924239933,0.7508848136384474
C0285,51,2931,44949370,30,1,Government,Infrastructure,Pune,Maharashtra,West,881360.1960784313,57.470588235294116,0.17663644671656686,Medium Value,0.0017663644671656686,0.7526511781056131
C0011,41,2717,44933810,30,1,Retail,Infrastructure,Vadodara,Gujarat,West,1095946.5853658537,66.26829268292683,0.17657530096277968,Medium Value,0.0017657530096277967,0.7544169311152409
C0137,28,2094,44868410,30,1,Dealer,Infrastructure,Chennai,Tamil Nadu,South,1602443.2142857143,74.78571428571429,0.17631830017244013,Medium Value,0.0017631830017244014,0.7561801141169653
C0362,42,2667,44698950,30,1,Corporate,Rental,Vadodara,Gujarat,West,1064260.7142857143,63.5,0.17565237732945949,Medium Value,0.0017565237732945949,0.7579366378902599
C0345,44,2735,44678620,30,1,Retail,Infrastructure,Pune,Maharashtra,West,1015423.1818181818,62.15909090909091,0.1755724870226154,Medium Value,0.0017557248702261541,0.759692362760486
C0417,36,2290,44665420,30,1,Fleet Owner,Mining,Kolkata,West Bengal,East,1240706.111111111,63.611111111111114,0.17552061530346433,Medium Value,0.0017552061530346432,0.7614475689135206
C0058,41,2554,44614910,30,1,Retail,Infrastructure,Pune,Maharashtra,West,1088168.536585366,62.292682926829265,0.1753221273841975,Medium Value,0.001753221273841975,0.7632007901873625
C0022,39,2583,44585750,30,1,Retail,Infrastructure,Chennai,Tamil Nadu,South,1143224.358974359,66.23076923076923,0.1752075380409819,Medium Value,0.0017520753804098192,0.7649528655677723
C0325,33,1858,44540760,30,1,Corporate,Rental,Kolkata,West Bengal,East,1349720.0,56.303030303030305,0.17503074193154192,Medium Value,0.0017503074193154192,0.7667031729870877
C0389,33,2232,44362320,30,1,Retail,Mining,Surat,Gujarat,West,1344312.7272727273,67.63636363636364,0.17432953060083575,Medium Value,0.0017432953060083575,0.768446468293096
C0067,33,2337,44311920,30,1,Retail,Manufacturing,Ahmedabad,Gujarat,West,1342785.4545454546,70.81818181818181,0.1741314749458952,Medium Value,0.001741314749458952,0.770187783042555
C0405,37,2259,44240650,30,1,Corporate,Infrastructure,Pune,Maharashtra,West,1195693.2432432433,61.054054054054056,0.17385140695923623,Medium Value,0.0017385140695923623,0.7719262971121473
C0265,33,2390,44129000,30,1,Retail,Mining,Ahmedabad,Gujarat,West,1337242.4242424243,72.42424242424242,0.1734126586680832,Medium Value,0.001734126586680832,0.7736604236988281
C0090,45,2830,44051020,30,1,Government,Infrastructure,Delhi,Delhi,North,978911.5555555555,62.888888888888886,0.17310622255752242,Medium Value,0.001731062225575224,0.7753914859244033
C0044,38,2372,43843570,30,1,Government,Mining,Mumbai,Maharashtra,West,1153778.1578947369,62.421052631578945,0.17229101133495464,Medium Value,0.0017229101133495464,0.7771143960377529
C0423,35,2455,43818650,30,1,Dealer,Infrastructure,Visakhapatnam,Andhra Pradesh,South,1251961.4285714286,70.14285714285714,0.17219308381667847,Medium Value,0.0017219308381667847,0.7788363268759196
C0239,38,2334,43671220,30,1,Government,Logistics,Chennai,Tamil Nadu,South,1149242.6315789474,61.421052631578945,0.17161373172922045,Medium Value,0.0017161373172922044,0.7805524641932119
C0218,45,2735,43621310,30,1,Fleet Owner,Construction,Nagpur,Maharashtra,West,969362.4444444445,60.77777777777778,0.17141760161536956,Medium Value,0.0017141760161536958,0.7822666402093655
C0127,31,2386,43586400,30,1,Government,Construction,Kolkata,West Bengal,East,1406012.9032258065,76.96774193548387,0.17128041663691773,Medium Value,0.0017128041663691772,0.7839794443757347
C0348,35,2618,43554630,30,1,Retail,Logistics,Delhi,Delhi,North,1244418.0,74.8,0.17115557084014268,Medium Value,0.001711555708401427,0.7856910000841362
C0075,35,2375,43533480,30,1,Retail,Mining,Hyderabad,Telangana,South,1243813.7142857143,67.85714285714286,0.17107245819923014,Medium Value,0.0017107245819923014,0.7874017246661285
C0040,45,2696,43439870,30,1,Government,Logistics,Delhi,Delhi,North,965330.4444444445,59.91111111111111,0.17070460125758363,Medium Value,0.0017070460125758362,0.7891087706787043
C0014,31,2054,43395470,30,1,Fleet Owner,Construction,Kolkata,West Bengal,East,1399853.8709677418,66.25806451612904,0.17053012365680267,Medium Value,0.0017053012365680267,0.7908140719152723
C0446,36,2401,43391360,30,1,Retail,Logistics,Visakhapatnam,Andhra Pradesh,South,1205315.5555555555,66.69444444444444,0.17051397268970336,Medium Value,0.0017051397268970335,0.7925192116421693
C0324,38,2585,43386470,30,1,Corporate,Mining,Chennai,Tamil Nadu,South,1141749.2105263157,68.02631578947368,0.17049475657556326,Medium Value,0.0017049475657556327,0.794224159207925
C0114,36,2643,43340450,30,1,Retail,Mining,Kolkata,West Bengal,East,1203901.388888889,73.41666666666667,0.17031391290015924,Medium Value,0.0017031391290015924,0.7959272983369265
C0203,37,2453,43333790,30,1,Government,Manufacturing,Ahmedabad,Gujarat,West,1171183.5135135136,66.29729729729729,0.1702877412600421,Medium Value,0.0017028774126004208,0.797630175749527
C0432,41,2547,43308880,30,1,Fleet Owner,Mining,Hyderabad,Telangana,South,1056314.1463414633,62.1219512195122,0.17018985303852285,Medium Value,0.0017018985303852287,0.7993320742799123
C0387,38,2894,43291870,30,1,Dealer,Infrastructure,Kolkata,West Bengal,East,1139259.7368421052,76.15789473684211,0.17012300925498042,Medium Value,0.0017012300925498042,0.8010333043724621
C0287,36,2332,43261120,30,1,Dealer,Manufacturing,Chennai,Tamil Nadu,South,1201697.7777777778,64.77777777777777,0.17000217172741255,Medium Value,0.0017000217172741254,0.8027333260897362
C0223,34,2430,43216770,30,1,Corporate,Logistics,Ahmedabad,Gujarat,West,1271081.4705882352,71.47058823529412,0.16982789061041623,Medium Value,0.0016982789061041623,0.8044316049958404
C0338,38,2320,43157630,30,1,Corporate,Rental,Ahmedabad,Gujarat,West,1135727.105263158,61.05263157894737,0.16959548958991655,Medium Value,0.0016959548958991656,0.8061275598917396
C0220,47,2805,43066280,30,1,Government,Infrastructure,Indore,Madhya Pradesh,Central,916303.8297872341,59.680851063829785,0.16923651371533682,Medium Value,0.0016923651371533682,0.8078199250288929
C0019,43,2359,43064130,30,1,Government,Logistics,Kolkata,West Bengal,East,1001491.3953488372,54.86046511627907,0.16922806491259632,Medium Value,0.001692280649125963,0.8095122056780188
C0097,30,2152,43037580,30,1,Corporate,Construction,Pune,Maharashtra,West,1434586.0,71.73333333333333,0.16912373202294012,Medium Value,0.001691237320229401,0.8112034429982482
C0434,35,2174,42930130,30,1,Corporate,Mining,Indore,Madhya Pradesh,Central,1226575.142857143,62.114285714285714,0.1687014883696988,Medium Value,0.0016870148836969881,0.8128904578819451
C0118,39,2549,42906280,30,1,Retail,Rental,Chennai,Tamil Nadu,South,1100161.0256410257,65.35897435897436,0.16860776560441443,Low Value,0.0016860776560441444,0.8145765355379893
C0346,39,2411,42873560,30,1,Retail,Construction,Patna,Bihar,East,1099322.0512820513,61.82051282051282,0.1684791866157308,Low Value,0.0016847918661573081,0.8162613274041466
C0012,38,2001,42822150,30,1,Fleet Owner,Logistics,Chennai,Tamil Nadu,South,1126898.6842105263,52.6578947368421,0.16827716198834006,Low Value,0.0016827716198834007,0.81794409902403
C0210,32,2125,42817450,30,1,Retail,Infrastructure,Pune,Maharashtra,West,1338045.3125,66.40625,0.16825869251258174,Low Value,0.0016825869251258173,0.8196266859491558
C0133,31,2030,42807750,30,1,Government,Mining,Visakhapatnam,Andhra Pradesh,South,1380895.1612903227,65.48387096774194,0.16822057465835705,Low Value,0.0016822057465835706,0.8213088916957394
C0320,35,2146,42807100,30,1,Retail,Construction,Delhi,Delhi,North,1223060.0,61.31428571428572,0.16821802036915645,Low Value,0.0016821802036915644,0.822991071899431
C0298,37,2423,42797160,30,1,Fleet Owner,Construction,Chennai,Tamil Nadu,South,1156680.0,65.48648648648648,0.1681789593927654,Low Value,0.001681789593927654,0.8246728614933586
C0470,44,2622,42659850,30,1,Government,Mining,Chennai,Tamil Nadu,South,969542.0454545454,59.59090909090909,0.16763937562332318,Low Value,0.0016763937562332318,0.8263492552495918
C0233,34,2463,42607030,30,1,Government,Logistics,Kolkata,West Bengal,East,1253147.9411764706,72.44117647058823,0.16743181015320494,Low Value,0.0016743181015320494,0.8280235733511239
C0391,35,2274,42554570,30,1,Government,Construction,Ahmedabad,Gujarat,West,1215844.857142857,64.97142857142858,0.1672256593663363,Low Value,0.0016722565936633628,0.8296958299447872
C0214,35,2449,42524620,30,1,Corporate,Rental,Pune,Maharashtra,West,1214989.142857143,69.97142857142858,0.16710796557932298,Low Value,0.0016710796557932298,0.8313669096005805
C0497,33,2411,42503770,30,1,Government,Logistics,Chennai,Tamil Nadu,South,1287993.0303030303,73.06060606060606,0.16702603184111842,Low Value,0.0016702603184111842,0.8330371699189917
C0368,33,2185,42468360,30,1,Fleet Owner,Construction,Chennai,Tamil Nadu,South,1286920.0,66.21212121212122,0.1668868820248199,Low Value,0.0016688688202481992,0.8347060387392399
C0465,39,2713,42438980,30,1,Fleet Owner,Mining,Chennai,Tamil Nadu,South,1088178.9743589743,69.56410256410257,0.1667714281529518,Low Value,0.0016677142815295178,0.8363737530207694
C0144,31,2282,42387320,30,1,Fleet Owner,Construction,Mumbai,Maharashtra,West,1367332.9032258065,73.61290322580645,0.16656842110663772,Low Value,0.0016656842110663772,0.8380394372318358
C0299,37,2565,42381340,30,1,Retail,Logistics,Bengaluru,Karnataka,South,1145441.6216216215,69.32432432432432,0.16654492164599202,Low Value,0.0016654492164599201,0.8397048864482958
C0416,43,2911,42362580,30,1,Dealer,Manufacturing,Chennai,Tamil Nadu,South,985176.2790697674,67.69767441860465,0.16647120092998638,Low Value,0.0016647120092998637,0.8413695984575956
C0122,33,2233,42300750,29,1,Dealer,Rental,Guwahati,Assam,North East,1281840.9090909092,67.66666666666667,0.1662282290818718,Low Value,0.001662282290818718,0.8430318807484144
C0386,38,2488,42278620,30,1,Retail,Construction,Delhi,Delhi,North,1112595.2631578948,65.47368421052632,0.16614126535877985,Low Value,0.0016614126535877984,0.8446932934020022
C0400,38,2330,42250310,30,1,Government,Infrastructure,Delhi,Delhi,North,1111850.2631578948,61.31578947368421,0.16603001623990352,Low Value,0.0016603001623990352,0.8463535935644012
C0474,35,2257,42219110,30,1,Government,Logistics,Pune,Maharashtra,West,1206260.2857142857,64.48571428571428,0.16590741035827367,Low Value,0.0016590741035827365,0.848012667667984
C0308,36,2371,42189220,30,1,Retail,Mining,Delhi,Delhi,North,1171922.7777777778,65.86111111111111,0.16578995235180197,Low Value,0.0016578995235180197,0.849670567191502
C0388,34,2182,41959050,30,1,Fleet Owner,Infrastructure,Pune,Maharashtra,West,1234089.705882353,64.17647058823529,0.1648854588974832,Low Value,0.0016488545889748322,0.8513194217804768
C0484,31,2368,41941080,30,1,Fleet Owner,Mining,Ahmedabad,Gujarat,West,1352938.064516129,76.38709677419355,0.16481484262527524,Low Value,0.0016481484262527524,0.8529675702067295
C0372,37,2270,41848360,30,1,Government,Logistics,Hyderabad,Telangana,South,1131036.7567567567,61.351351351351354,0.16445048309499571,Low Value,0.0016445048309499573,0.8546120750376794
C0352,37,2463,41846330,30,1,Corporate,Mining,Bengaluru,Karnataka,South,1130981.8918918918,66.56756756756756,0.1644425058533384,Low Value,0.001644425058533384,0.8562565000962128
C0199,38,2572,41788400,30,1,Government,Mining,Ahmedabad,Gujarat,West,1099694.7368421052,67.6842105263158,0.16421485974042757,Low Value,0.0016421485974042757,0.8578986486936171
C0313,32,2205,41705840,30,1,Corporate,Mining,Ahmedabad,Gujarat,West,1303307.5,68.90625,0.1638904257151916,Low Value,0.0016389042571519161,0.8595375529507691
C0167,35,2402,41587150,30,1,Retail,Mining,Vadodara,Gujarat,West,1188204.2857142857,68.62857142857143,0.16342401250715802,Low Value,0.0016342401250715802,0.8611717930758407
C0441,35,2635,41532900,30,1,Dealer,Construction,Lucknow,Uttar Pradesh,North,1186654.2857142857,75.28571428571429,0.1632108276007984,Low Value,0.001632108276007984,0.8628039013518487
C0332,39,2412,41463910,30,1,Corporate,Mining,Bengaluru,Karnataka,South,1063177.1794871795,61.84615384615385,0.16293971927472006,Low Value,0.0016293971927472007,0.8644332985445959
C0305,33,2044,41460360,30,1,Fleet Owner,Logistics,Delhi,Delhi,North,1256374.5454545454,61.93939393939394,0.162925768926009,Low Value,0.0016292576892600898,0.8660625562338561
C0087,41,2659,41444460,30,1,Government,Logistics,Hyderabad,Telangana,South,1010840.487804878,64.85365853658537,0.16286328708248607,Low Value,0.0016286328708248607,0.8676911891046809
C0281,31,2247,41345180,30,1,Government,Logistics,Visakhapatnam,Andhra Pradesh,South,1333715.4838709678,72.48387096774194,0.16247314887965875,Low Value,0.0016247314887965873,0.8693159205934775
C0057,35,2363,41341790,30,1,Retail,Logistics,Kolkata,West Bengal,East,1181194.0,67.51428571428572,0.16245982727905856,Low Value,0.0016245982727905856,0.8709405188662681
C0136,42,2411,41124050,30,1,Dealer,Mining,Ahmedabad,Gujarat,West,979144.0476190476,57.404761904761905,0.16160417969360708,Low Value,0.0016160417969360709,0.8725565606632042
C0120,36,2534,41105250,30,1,Fleet Owner,Construction,Bengaluru,Karnataka,South,1141812.5,70.38888888888889,0.1615303017905737,Low Value,0.001615303017905737,0.8741718636811099
C0451,42,2397,41063830,30,1,Government,Manufacturing,Ranchi,Jharkhand,East,977710.2380952381,57.07142857142857,0.16136753462335868,Low Value,0.0016136753462335867,0.8757855390273435
C0317,38,2529,40944770,30,1,Corporate,Manufacturing,Coimbatore,Tamil Nadu,South,1077493.9473684211,66.55263157894737,0.16089966743531856,Low Value,0.0016089966743531856,0.8773945357016967
C0339,27,1972,40846800,30,1,Fleet Owner,Logistics,Chennai,Tamil Nadu,South,1512844.4444444445,73.03703703703704,0.1605146771076494,Low Value,0.001605146771076494,0.8789996824727732
C0208,34,2464,40653790,30,1,Fleet Owner,Logistics,Jaipur,Rajasthan,North,1195699.705882353,72.47058823529412,0.15975621040209237,Low Value,0.0015975621040209237,0.8805972445767941
C0163,40,2598,40457330,30,1,Dealer,Logistics,Ahmedabad,Gujarat,West,1011433.25,64.95,0.15898418631539357,Low Value,0.0015898418631539357,0.882187086439948
C0473,31,2056,40406800,30,1,Government,Rental,Chennai,Tamil Nadu,South,1303445.1612903227,66.3225806451613,0.1587856198026129,Low Value,0.001587856198026129,0.8837749426379742
C0048,34,2181,40336880,30,1,Dealer,Mining,Hyderabad,Telangana,South,1186378.8235294118,64.1470588235294,0.15851085687813982,Low Value,0.001585108568781398,0.8853600512067555
C0316,38,2180,40257180,30,1,Dealer,Manufacturing,Kolkata,West Bengal,East,1059399.4736842106,57.36842105263158,0.15819766172538663,Low Value,0.0015819766172538662,0.8869420278240094
C0402,39,2501,40181870,30,1,Fleet Owner,Rental,Hyderabad,Telangana,South,1030304.358974359,64.12820512820512,0.15790171784892684,Low Value,0.0015790171784892683,0.8885210450024987
C0089,40,2383,40101850,30,1,Corporate,Rental,Surat,Gujarat,West,1002546.25,59.575,0.15758726519995178,Low Value,0.0015758726519995178,0.8900969176544983
C0100,42,2513,40056040,30,1,Government,Construction,Chandigarh,Punjab,North,953715.2380952381,59.833333333333336,0.15740724675644333,Low Value,0.0015740724675644333,0.8916709901220627
C0132,39,2419,40004370,30,1,Corporate,Construction,Indore,Madhya Pradesh,Central,1025753.0769230769,62.02564102564103,0.15720420041337232,Low Value,0.0015720420041337234,0.8932430321261965
C0003,40,2365,39965740,30,1,Government,Logistics,Surat,Gujarat,West,999143.5,59.125,0.1570523970413415,Low Value,0.001570523970413415,0.89481355609661
C0452,42,2639,39890320,30,1,Fleet Owner,Mining,Hyderabad,Telangana,South,949769.5238095238,62.833333333333336,0.1567560209005555,Low Value,0.0015675602090055548,0.8963811163056155
C0252,38,2324,39885550,30,1,Retail,Construction,Chennai,Tamil Nadu,South,1049619.7368421052,61.1578947368421,0.1567372763474986,Low Value,0.001567372763474986,0.8979484890690904
C0243,34,2421,39757700,30,1,Government,Construction,Delhi,Delhi,North,1169344.1176470588,71.20588235294117,0.15623486731011468,Low Value,0.001562348673101147,0.8995108377421915
C0382,37,2710,39722420,30,1,Retail,Manufacturing,Hyderabad,Telangana,South,1073578.9189189188,73.24324324324324,0.15609622835165632,Low Value,0.0015609622835165632,0.9010718000257081
C0043,37,2535,39495710,30,1,Corporate,Construction,Chennai,Tamil Nadu,South,1067451.6216216215,68.51351351351352,0.15520533157523625,Low Value,0.0015520533157523625,0.9026238533414604
C0094,33,2188,39474600,30,1,Corporate,Logistics,Pune,Maharashtra,West,1196200.0,66.3030303030303,0.15512237612135144,Low Value,0.0015512237612135143,0.904175077102674
C0431,31,2010,39337010,30,1,Government,Logistics,Nagpur,Maharashtra,West,1268935.8064516129,64.83870967741936,0.1545816920427151,Low Value,0.0015458169204271512,0.9057208940231011
C0194,36,1845,39279180,30,1,Fleet Owner,Construction,Visakhapatnam,Andhra Pradesh,South,1091088.3333333333,51.25,0.15435443889737363,Low Value,0.0015435443889737362,0.9072644384120748
C0344,30,2125,39253370,30,1,Fleet Owner,Mining,Mumbai,Maharashtra,West,1308445.6666666667,70.83333333333333,0.15425301396773045,Low Value,0.0015425301396773045,0.9088069685517521
C0418,32,2243,39210750,30,1,Government,Mining,Pune,Maharashtra,West,1225335.9375,70.09375,0.1540855311896835,Low Value,0.001540855311896835,0.910347823863649
C0226,28,2327,39194740,30,1,Dealer,Logistics,Ahmedabad,Gujarat,West,1399812.142857143,83.10714285714286,0.15402261708183435,Low Value,0.0015402261708183434,0.9118880500344674
C0143,29,2049,39164970,30,1,Corporate,Infrastructure,Chennai,Tamil Nadu,South,1350516.2068965517,70.65517241379311,0.15390563063644583,Low Value,0.0015390563063644583,0.9134271063408318
C0121,36,1978,39128960,30,1,Government,Construction,Pune,Maharashtra,West,1086915.5555555555,54.94444444444444,0.15376412301473136,Low Value,0.0015376412301473137,0.9149647475709791
C0350,37,2189,39052200,30,1,Dealer,Logistics,Guwahati,Assam,North East,1055464.8648648649,59.16216216216216,0.15346248110851637,Low Value,0.0015346248110851637,0.9164993723820642
C0187,31,2049,38937400,30,1,Retail,Rental,Jaipur,Rajasthan,North,1256045.1612903227,66.09677419354838,0.15301135433892957,Low Value,0.0015301135433892956,0.9180294859254535
C0092,41,2301,38901670,30,1,Fleet Owner,Logistics,Ahmedabad,Gujarat,West,948821.2195121951,56.1219512195122,0.15287094702640922,Low Value,0.0015287094702640923,0.9195581953957176
C0412,37,2070,38694470,30,1,Corporate,Infrastructure,Kolkata,West Bengal,East,1045796.4864864865,55.945945945945944,0.15205671822276476,Low Value,0.0015205671822276475,0.9210787625779452
C0267,33,2205,38686930,30,1,Fleet Owner,Infrastructure,Hyderabad,Telangana,South,1172331.2121212122,66.81818181818181,0.15202708846803753,Low Value,0.0015202708846803752,0.9225990334626256
C0008,36,2319,38574950,30,1,Corporate,Logistics,Mumbai,Maharashtra,West,1071526.388888889,64.41666666666667,0.15158704338390572,Low Value,0.0015158704338390572,0.9241149038964647
C0037,38,2071,38561970,30,1,Corporate,Construction,Pune,Maharashtra,West,1014788.6842105263,54.5,0.15153603619340716,Low Value,0.0015153603619340716,0.9256302642583988
C0437,32,2097,38523930,30,1,Dealer,Mining,Nagpur,Maharashtra,West,1203872.8125,65.53125,0.15138655133003537,Low Value,0.0015138655133003537,0.9271441297716991
C0125,36,2036,38490080,30,1,Government,Mining,Surat,Gujarat,West,1069168.888888889,56.55555555555556,0.15125353180781836,Low Value,0.0015125353180781835,0.9286566650897773
C0020,41,2338,38461450,30,1,Dealer,Logistics,Kolkata,West Bengal,East,938084.1463414634,57.02439024390244,0.15114102519272016,Low Value,0.0015114102519272017,0.9301680753417045
C0212,35,2096,38459600,30,1,Retail,Infrastructure,Guwahati,Assam,North East,1098845.7142857143,59.885714285714286,0.15113375529268763,Low Value,0.0015113375529268763,0.9316794128946314
C0115,33,2177,38312450,30,1,Fleet Owner,Mining,Visakhapatnam,Andhra Pradesh,South,1160983.3333333333,65.96969696969697,0.1505555035144237,Low Value,0.0015055550351442371,0.9331849679297757
C0262,30,2116,38179240,30,1,Corporate,Logistics,Delhi,Delhi,North,1272641.3333333333,70.53333333333333,0.1500320314153239,Low Value,0.001500320314153239,0.9346852882439289
C0053,31,2062,38021810,29,1,Fleet Owner,Construction,Delhi,Delhi,North,1226510.0,66.51612903225806,0.14941338257093323,Low Value,0.0014941338257093324,0.9361794220696382
C0139,36,2222,38021440,30,1,Government,Mining,Ahmedabad,Gujarat,West,1056151.111111111,61.72222222222222,0.14941192859092672,Low Value,0.0014941192859092673,0.9376735413555475
C0170,32,2167,37935380,30,1,Government,Construction,Bengaluru,Karnataka,South,1185480.625,67.71875,0.14907374070076435,Low Value,0.0014907374070076435,0.9391642787625551
C0494,32,2140,37868420,30,1,Corporate,Construction,Ranchi,Jharkhand,East,1183388.125,66.875,0.14881060961634335,Low Value,0.0014881060961634334,0.9406523848587186
C0007,36,2263,37839490,30,1,Corporate,Manufacturing,Pune,Maharashtra,West,1051096.9444444445,62.861111111111114,0.1486969240985372,Low Value,0.001486969240985372,0.942139354099704
C0351,38,2488,37753190,30,1,Corporate,Rental,Bhubaneswar,Odisha,East,993505.0,65.47368421052632,0.14835779308620842,Low Value,0.0014835779308620843,0.943622932030566
C0430,29,2199,37535780,30,1,Retail,Manufacturing,Nagpur,Maharashtra,West,1294337.2413793104,75.82758620689656,0.14750344229373574,Low Value,0.0014750344229373573,0.9450979664535034
C0079,33,1990,37415140,30,1,Retail,Rental,Delhi,Delhi,North,1133792.121212121,60.303030303030305,0.14702936621810025,Low Value,0.0014702936621810026,0.9465682601156844
