customer_id,total_orders,total_units,total_revenue,products_purchased,branches_used,customer_type,industry_segment,city,state,region,average_order_value,average_units_per_order,revenue_share_percentage,customer_value_category,revenue_score,order_score,unit_score,customer_performance_score,performance_category
C0253,40,3155,59006480,30,1,Retail,Rental,Pune,Maharashtra,West,1475162.0,78.875,0.23187633020111667,High Value,68.71044197854094,63.49206349206349,68.20146995244272,67.04313402737806,High Performance
C0254,52,3634,75547750,30,1,Dealer,Mining,Ahmedabad,Gujarat,West,1452841.3461538462,69.88461538461539,0.29687815685584723,High Value,87.97202092014838,82.53968253968253,78.5559878945093,84.45911280088082,High Performance
C0255,49,3492,60102490,30,1,Retail,Infrastructure,Chennai,Tamil Nadu,South,1226581.4285714286,71.26530612244898,0.23618329405769187,High Value,69.98669725614606,77.77777777777779,75.4863813229572,73.42395822599781,High Performance
C0256,34,2639,49845250,30,1,Corporate,Infrastructure,Guwahati,Assam,North East,1466036.7647058824,77.61764705882354,0.1958756673497082,Medium Value,58.0425939325794,53.96825396825397,57.04712494595763,56.621198145957415,Medium Performance
C0257,45,3363,60172930,30,1,Corporate,Logistics,Delhi,Delhi,North,1337176.2222222222,74.73333333333333,0.23646010041352541,High Value,70.06872152759843,71.42857142857143,72.69779507133592,71.00249120663783,High Performance
C0258,31,2559,54371200,30,1,Corporate,Mining,Chennai,Tamil Nadu,South,1753909.677419355,82.54838709677419,0.21366118305364015,Medium Value,63.312862975450244,49.2063492063492,55.317769130998705,57.481890075829625,Medium Performance
C0259,37,2602,52219040,30,1,Fleet Owner,Logistics,Coimbatore,Tamil Nadu,South,1411325.4054054054,70.32432432432432,0.2052038922136233,Medium Value,60.806767631200984,58.730158730158735,56.247297881539126,59.27189101095594,Medium Performance
C0260,38,2743,52018150,30,1,Dealer,Logistics,Hyderabad,Telangana,South,1368898.6842105263,72.1842105263158,0.20441445966360333,Medium Value,60.57284009156349,60.317460317460316,59.29528750540424,60.24071564210069,Medium Performance
C0261,40,3010,57586180,30,1,Dealer,Manufacturing,Delhi,Delhi,North,1439654.5,75.25,0.22629501181397263,Medium Value,67.05656530699365,63.49206349206349,65.06701253782965,65.5893042086818,Medium Performance
C0262,30,2116,38179240,30,1,Corporate,Logistics,Delhi,Delhi,North,1272641.3333333333,70.53333333333333,0.1500320314153239,Low Value,44.45804011364158,47.61904761904761,45.74146130566364,45.6630266036678,Low Performance
C0263,40,2906,55123450,30,1,Government,Rental,Chennai,Tamil Nadu,South,1378086.25,72.65,0.21661728159389862,Medium Value,64.1888249033327,63.49206349206349,62.81884997838305,63.705801494962,Medium Performance
C0264,39,2551,56501370,30,1,Retail,Infrastructure,Pune,Maharashtra,West,1448753.076923077,65.41025641025641,0.22203206032516207,Medium Value,65.7933519351277,61.904761904761905,55.14483354950281,62.497071248892986,Medium Performance
C0265,33,2390,44129000,30,1,Retail,Mining,Ahmedabad,Gujarat,West,1337242.4242424243,72.42424242424242,0.1734126586680832,Medium Value,51.38627306816189,52.38095238095239,51.664504971897976,51.74032324274626,Low Performance
C0266,37,2667,46658690,30,1,Fleet Owner,Rental,Bengaluru,Karnataka,South,1261045.6756756757,72.08108108108108,0.1833535199725783,Medium Value,54.331985436849116,58.730158730158735,57.65239948119325,56.315520233710835,Medium Performance
C0267,33,2205,38686930,30,1,Fleet Owner,Infrastructure,Hyderabad,Telangana,South,1172331.2121212122,66.81818181818181,0.15202708846803753,Low Value,45.0492227140625,52.38095238095239,47.66536964980545,47.77197100127806,Low Performance
C0268,37,2712,54298750,30,1,Government,Mining,Pune,Maharashtra,West,1467533.7837837837,73.29729729729729,0.21337647804966312,Medium Value,63.22849814770005,58.730158730158735,58.62516212710766,60.95832911831918,Medium Performance
C0269,48,3360,58480890,30,1,Government,Mining,Chennai,Tamil Nadu,South,1218351.875,70.0,0.2298109319534936,High Value,68.09841561805476,76.19047619047619,72.63294422827497,71.43293951182524,High Performance
C0270,46,3044,57707880,30,1,Corporate,Manufacturing,Delhi,Delhi,North,1254519.1304347827,66.17391304347827,0.226773253345843,High Value,67.19827958632007,73.01587301587301,65.8019887591872,68.66429944975937,High Performance
C0271,28,1929,34224570,29,1,Corporate,Infrastructure,Hyderabad,Telangana,South,1222306.0714285714,68.89285714285714,0.13449146084144034,Low Value,39.85300141993749,44.44444444444444,41.69909208819715,41.599652460941506,Low Performance
C0272,43,3277,64345280,30,1,Government,Construction,Delhi,Delhi,North,1496401.8604651163,76.20930232558139,0.25285608279231886,High Value,74.92723897499005,68.25396825396825,70.83873757025508,72.10755747773652,High Performance
C0273,40,2755,50756990,30,1,Dealer,Manufacturing,Kolkata,West Bengal,East,1268924.75,68.875,0.1994585098662855,Medium Value,59.10427492709924,63.49206349206349,59.55469087764808,60.51069468669828,Medium Performance
C0274,42,2573,50332620,30,1,Dealer,Mining,Jaipur,Rajasthan,North,1198395.7142857143,61.26190476190476,0.1977908733923347,Medium Value,58.6101147897307,66.66666666666666,55.62040639861652,60.42913867458865,Medium Performance
C0275,47,2920,52499270,30,1,Fleet Owner,Construction,Vadodara,Gujarat,West,1117005.744680851,62.12765957446808,0.20630510523314693,Medium Value,61.133083099530005,74.60317460317461,63.12148724600086,65.57179137991756,Medium Performance
C0276,49,3459,62626530,30,1,Dealer,Manufacturing,Indore,Madhya Pradesh,Central,1278092.448979592,70.59183673469387,0.24610195269451998,High Value,72.92583044917022,77.77777777777779,74.77302204928664,74.75085296777577,High Performance
C0277,38,2337,35987190,30,1,Dealer,Logistics,Surat,Gujarat,West,947031.3157894737,61.5,0.14141798581190276,Low Value,41.90549462475526,60.317460317460316,50.51880674448768,49.15174675651326,Low Performance
C0278,45,3072,47124980,30,1,Fleet Owner,Logistics,Ahmedabad,Gujarat,West,1047221.7777777778,68.26666666666667,0.18518588845159073,Medium Value,54.87495956426993,71.42857142857143,66.40726329442282,62.14750386959095,Medium Performance
C0279,28,2104,30576800,30,1,Dealer,Rental,Nagpur,Maharashtra,West,1092028.5714285714,75.14285714285714,0.12015690773781972,Low Value,35.60533423260379,44.44444444444444,45.4820579334198,40.23241203631919,Low Performance
C0280,47,3026,50723520,30,1,Corporate,Construction,Pune,Maharashtra,West,1079223.829787234,64.38297872340425,0.19932698362083193,Medium Value,59.0653005891448,74.60317460317461,65.41288370082144,64.99617941568907,Medium Performance
C0281,31,2247,41345180,30,1,Government,Logistics,Visakhapatnam,Andhra Pradesh,South,1333715.4838709678,72.48387096774194,0.16247314887965875,Low Value,48.14463752934138,49.2063492063492,48.57328145265888,48.54887981710723,Low Performance
C0282,51,3781,61527530,30,1,Government,Logistics,Kolkata,West Bengal,East,1206422.156862745,74.13725490196079,0.24178323910762195,High Value,71.6460934485151,80.95238095238095,81.73367920449633,76.4554968508711,High Performance
C0283,33,2160,36153120,30,1,Retail,Logistics,Jaipur,Rajasthan,North,1095549.0909090908,65.45454545454545,0.1420700368996862,Low Value,42.09871278719266,52.38095238095239,46.69260700389105,46.10216350866026,Low Performance
C0284,45,3369,61309650,30,1,Corporate,Manufacturing,Kolkata,West Bengal,East,1362436.6666666667,74.86666666666666,0.24092704136757342,High Value,71.39238180365365,71.42857142857143,72.82749675745784,71.69026168188982,High Performance
C0285,51,2931,44949370,30,1,Government,Infrastructure,Pune,Maharashtra,West,881360.1960784313,57.470588235294116,0.17663644671656686,Medium Value,52.341557729879305,80.95238095238095,63.35927367055771,63.12834788476548,Medium Performance
C0286,39,2975,50682130,30,1,Dealer,Construction,Chennai,Tamil Nadu,South,1299541.7948717948,76.28205128205128,0.19916433434388767,Medium Value,59.017103760703385,61.904761904761905,64.31041936878513,60.94206432553729,Medium Performance
C0287,36,2332,43261120,30,1,Dealer,Manufacturing,Chennai,Tamil Nadu,South,1201697.7777777778,64.77777777777777,0.17000217172741255,Medium Value,50.3756651080813,57.14285714285714,50.410722006052744,52.41283409810834,Low Performance
C0288,63,4626,84094790,30,1,Dealer,Infrastructure,Delhi,Delhi,North,1334837.9365079366,73.42857142857143,0.3304652521932094,High Value,97.92467181558,100.0,100.0,98.96233590778999,High Performance
C0289,40,2569,45171030,30,1,Corporate,Logistics,Hyderabad,Telangana,South,1129275.75,64.225,0.17750749863073592,Medium Value,52.59967101792773,63.49206349206349,55.53393860786857,56.45424227815663,Medium Performance
C0290,46,2872,51960040,30,1,Corporate,Construction,Ahmedabad,Gujarat,West,1129566.0869565217,62.43478260869565,0.20418610620906774,Medium Value,60.505173560982904,73.01587301587301,62.08387375702551,64.57412343665845,Medium Performance
C0291,54,3766,73179030,30,1,Retail,Construction,Hyderabad,Telangana,South,1355167.2222222222,69.74074074074075,0.287569855447697,High Value,85.2137510127855,85.71428571428571,81.40942498919152,84.60304621851677,High Performance
C0292,31,1714,30669960,30,1,Corporate,Rental,Indore,Madhya Pradesh,Central,989353.5483870967,55.29032258064516,0.12052299632540427,Low Value,35.71381494141273,49.2063492063492,37.05144833549503,40.02910189971013,Low Performance
C0293,42,3173,57398730,30,1,Dealer,Logistics,Pune,Maharashtra,West,1366636.4285714286,75.54761904761905,0.22555839410527018,Medium Value,66.83828805424315,66.66666666666666,68.59057501080848,67.13725902928327,High Performance
C0294,51,4025,69115310,30,1,Government,Infrastructure,Hyderabad,Telangana,South,1355202.156862745,78.92156862745098,0.27160075373946285,High Value,80.48172840650503,80.95238095238095,87.00821444012105,81.92822137699102,High Performance
C0295,46,3270,63205470,30,1,Corporate,Mining,Kolkata,West Bengal,East,1374031.956521739,71.08695652173913,0.24837699914037875,High Value,73.59998053029786,73.01587301587301,70.68741893644618,72.84223595720007,High Performance
C0296,41,2593,46533710,30,1,Corporate,Manufacturing,Kolkata,West Bengal,East,1134968.536585366,63.24390243902439,0.18286238910443403,Medium Value,54.18645174227051,65.07936507936508,56.05274535235625,57.82758446541603,Medium Performance
C0297,39,3033,62422580,30,1,Fleet Owner,Rental,Chennai,Tamil Nadu,South,1600578.9743589743,77.76923076923077,0.24530049533687862,High Value,72.68833967457185,61.904761904761905,65.56420233463035,68.02843887564056,High Performance
C0298,37,2423,42797160,30,1,Fleet Owner,Construction,Chennai,Tamil Nadu,South,1156680.0,65.48648648648648,0.1681789593927654,Low Value,49.835404162836575,58.730158730158735,52.37786424556853,53.01232254957961,Medium Performance
C0299,37,2565,42381340,30,1,Retail,Logistics,Bengaluru,Karnataka,South,1145441.6216216215,69.32432432432432,0.16654492164599202,Low Value,49.35120012315286,58.730158730158735,55.447470817120625,53.38414184404818,Medium Performance
C0300,44,3058,60578170,30,1,Dealer,Mining,Delhi,Delhi,North,1376776.5909090908,69.5,0.23805256219146406,High Value,70.54060562418212,69.84126984126983,66.10462602680501,69.44360896983301,High Performance
C0301,47,2645,50854440,30,1,Dealer,Mining,Ranchi,Jharkhand,East,1082009.3617021276,56.276595744680854,0.19984145676259416,Medium Value,59.21775115158863,74.60317460317461,57.176826632079546,63.425193283162606,Medium Performance
C0302,42,2575,51978350,30,1,Fleet Owner,Mining,Ahmedabad,Gujarat,West,1237579.761904762,61.30952380952381,0.2042580585710114,Medium Value,60.52649474795469,66.66666666666666,55.66364029399049,61.395975432775444,Medium Performance
C0303,31,1997,30524560,30,1,Corporate,Mining,Ahmedabad,Gujarat,West,984663.2258064516,64.41935483870968,0.11995162147960356,Low Value,35.544503057977565,49.2063492063492,43.16904453091224,41.167965197075986,Low Performance
C0304,51,3790,71638560,30,1,Dealer,Construction,Delhi,Delhi,North,1404677.6470588236,74.31372549019608,0.2815163079324933,High Value,83.41994167939222,80.95238095238095,81.9282317336792,82.38133147214624,High Performance
C0305,33,2044,41460360,30,1,Fleet Owner,Logistics,Delhi,Delhi,North,1256374.5454545454,61.93939393939394,0.162925768926009,Low Value,48.27875955639821,52.38095238095239,44.185041072200605,48.69067370692494,Low Performance
C0306,47,2868,57049240,30,1,Fleet Owner,Manufacturing,Kolkata,West Bengal,East,1213813.6170212766,61.02127659574468,0.22418501174723107,Medium Value,66.43132237238787,74.60317460317461,61.99740596627756,67.99609476040183,High Performance
C0307,48,3291,68834490,30,1,Dealer,Manufacturing,Ahmedabad,Gujarat,West,1434051.875,68.5625,0.27049722221128025,High Value,80.15472590921297,76.19047619047619,71.14137483787289,77.16278077932392,High Performance
C0308,36,2371,42189220,30,1,Retail,Mining,Delhi,Delhi,North,1171922.7777777778,65.86111111111111,0.16578995235180197,Low Value,49.12748486149147,57.14285714285714,51.25378296584522,51.957356166771916,Low Performance
C0309,32,1893,30418360,30,1,Government,Manufacturing,Ahmedabad,Gujarat,West,950573.75,59.15625,0.11953428992097885,Low Value,35.420837844629446,50.79365079365079,40.920881971465626,41.13269055470308,Low Performance
C0310,41,2987,51400980,30,1,Government,Infrastructure,Patna,Bihar,East,1253682.4390243902,72.85365853658537,0.20198918171599112,Medium Value,59.85417286254228,65.07936507936508,64.56982274102897,62.36486050328646,Medium Performance
C0311,46,3214,61951490,30,1,Government,Infrastructure,Chandigarh,Punjab,North,1346771.5217391304,69.8695652173913,0.24344926441453849,High Value,72.13977615897711,73.01587301587301,69.47686986597492,71.87002395744545,High Performance
C0312,40,2866,52920140,30,1,Government,Construction,Vadodara,Gujarat,West,1323003.5,71.65,0.20795898784217126,Medium Value,61.623167641355046,63.49206349206349,61.95417207090359,62.25003728247728,Medium Performance
C0313,32,2205,41705840,30,1,Corporate,Mining,Ahmedabad,Gujarat,West,1303307.5,68.90625,0.1638904257151916,Low Value,48.56461018325974,50.79365079365079,47.66536964980545,49.0534742596862,Low Performance
C0314,45,2829,54595560,30,1,Retail,Logistics,Kolkata,West Bengal,East,1213234.6666666667,62.86666666666667,0.21454284509218102,Medium Value,63.57412029434649,71.42857142857143,61.15434500648509,65.44650057704169,Medium Performance
C0315,42,2834,50056680,30,1,Dealer,Rental,Surat,Gujarat,West,1191825.7142857143,67.47619047619048,0.1967065186815352,Medium Value,58.28879483708215,66.66666666666666,61.26242974492002,61.39688336752508,Medium Performance
C0316,38,2180,40257180,30,1,Dealer,Manufacturing,Kolkata,West Bengal,East,1059399.4736842106,57.36842105263158,0.15819766172538663,Low Value,46.8777095432515,60.317460317460316,47.12494595763078,50.95908205839,Low Performance
C0317,38,2529,40944770,30,1,Corporate,Manufacturing,Coimbatore,Tamil Nadu,South,1077493.9473684211,66.55263157894737,0.16089966743531856,Low Value,47.678377754607695,60.317460317460316,54.6692607003891,52.86827911261976,Medium Performance
C0318,41,2957,58005460,30,1,Corporate,Logistics,Delhi,Delhi,North,1414767.3170731708,72.1219512195122,0.22794264623864474,High Value,67.54479836398608,65.07936507936508,63.92131431041936,66.08047156788643,Medium Performance
C0319,37,2936,54752580,30,1,Dealer,Mining,Bengaluru,Karnataka,South,1479799.4594594594,79.35135135135135,0.21515988276953746,Medium Value,63.756963154986046,58.730158730158735,63.467358408992645,62.19100087833917,Medium Performance
C0320,35,2146,42807100,30,1,Retail,Construction,Delhi,Delhi,North,1223060.0,61.31428571428572,0.16821802036915645,Low Value,49.84697885418008,55.55555555555556,46.38996973627324,50.868150041011354,Low Performance
C0321,42,2813,48683300,30,1,Retail,Logistics,Hyderabad,Telangana,South,1159126.1904761905,66.97619047619048,0.19130958067791917,Medium Value,56.68955443493498,66.66666666666666,60.808473843493296,60.50647198616615,Medium Performance
C0322,29,1995,32591500,30,1,Government,Construction,Ahmedabad,Gujarat,West,1123844.8275862068,68.79310344827586,0.12807402535704035,Low Value,37.95136347302224,46.03174603174603,43.125810635538265,41.41036767314259,Low Performance
C0323,40,2573,45380540,30,1,Government,Manufacturing,Ahmedabad,Gujarat,West,1134513.5,64.325,0.17833080498523185,Medium Value,52.8436361671609,63.49206349206349,55.62040639861652,56.593518410922805,Medium Performance
C0324,38,2585,43386470,30,1,Corporate,Mining,Chennai,Tamil Nadu,South,1141749.2105263157,68.02631578947368,0.17049475657556326,Medium Value,50.52162965133164,60.317460317460316,55.879809770860355,54.53201487507599,Medium Performance
C0325,33,1858,44540760,30,1,Corporate,Rental,Kolkata,West Bengal,East,1349720.0,56.303030303030305,0.17503074193154192,Medium Value,51.865749417015174,52.38095238095239,40.1642888024211,49.680018183277525,Low Performance
C0326,47,3035,55349670,30,1,Government,Mining,Kolkata,West Bengal,East,1177652.5531914893,64.57446808510639,0.21750625282922895,Medium Value,64.45224811014634,74.60317460317461,65.60743623000432,67.72856368202642,High Performance
C0327,45,2718,48891270,30,1,Retail,Mining,Vadodara,Gujarat,West,1086472.6666666667,60.4,0.19212683533184746,Medium Value,56.931726322129016,71.42857142857143,58.754863813229576,61.64540735228185,Medium Performance
C0328,40,2732,53610980,30,1,Government,Rental,Kolkata,West Bengal,East,1340274.5,68.3,0.21067376499810633,Medium Value,62.42762033428734,63.49206349206349,59.05750108084739,62.07292943093219,Medium Performance
C0329,36,2480,50414010,30,1,Dealer,Infrastructure,Indore,Madhya Pradesh,Central,1400389.1666666667,68.88888888888889,0.19811070969700953,Medium Value,58.70488985295484,57.14285714285714,53.61003026372676,57.21730812207991,Medium Performance
C0330,41,2863,45803070,30,1,Retail,Infrastructure,Bhubaneswar,Odisha,East,1117148.0487804879,69.82926829268293,0.17999121085590705,Medium Value,53.33565370572943,65.07936507936508,61.88932122784263,58.569500622242764,Medium Performance
C0331,44,3434,54547840,30,1,Dealer,Logistics,Delhi,Delhi,North,1239723.6363636365,78.04545454545455,0.21435532096809842,Medium Value,63.518552460250724,69.84126984126983,74.23259835711198,67.55817685392871,High Performance
C0332,39,2412,41463910,30,1,Corporate,Mining,Bengaluru,Karnataka,South,1063177.1794871795,61.84615384615385,0.16293971927472006,Low Value,48.282893374735174,61.904761904761905,52.14007782101168,53.1408908229985,Medium Performance
C0333,42,2957,51934490,30,1,Corporate,Mining,Hyderabad,Telangana,South,1236535.4761904762,70.4047619047619,0.2040857029951048,Medium Value,60.475421713515445,66.66666666666666,63.92131431041936,63.021973718841586,Medium Performance
C0334,37,2057,34503010,30,1,Corporate,Mining,Chennai,Tamil Nadu,South,932513.7837837838,55.5945945945946,0.135585639741473,Low Value,40.17723251225998,58.730158730158735,44.46606139213143,46.60087615360389,Low Performance
C0335,43,3174,52685710,30,1,Government,Infrastructure,Guwahati,Assam,North East,1225249.0697674418,73.81395348837209,0.20703775396939922,Medium Value,61.35018425185225,68.25396825396825,68.61219195849546,64.87372099381568,Medium Performance
C0336,39,2261,36133900,30,1,Government,Rental,Kolkata,West Bengal,East,926510.2564102564,57.97435897435897,0.14199450853286166,Low Value,42.07633194537957,61.904761904761905,48.875918720276694,49.38477828817369,Low Performance
C0337,35,2775,58199500,30,1,Corporate,Manufacturing,Delhi,Delhi,North,1662842.857142857,79.28571428571429,0.22870516051016584,High Value,67.77074938091704,55.55555555555556,59.98702983138781,62.54944732340275,Medium Performance
C0338,38,2320,43157630,30,1,Corporate,Rental,Ahmedabad,Gujarat,West,1135727.105263158,61.05263157894737,0.16959548958991655,Medium Value,50.25515557013972,60.317460317460316,50.151318633808906,53.253079607069736,Medium Performance
C0339,27,1972,40846800,30,1,Fleet Owner,Logistics,Chennai,Tamil Nadu,South,1512844.4444444445,73.03703703703704,0.1605146771076494,Low Value,47.56429601306613,42.857142857142854,42.62862083873757,45.16501503142343,Low Performance
C0340,39,2785,55130110,30,1,Government,Mining,Hyderabad,Telangana,South,1413592.564102564,71.41025641025641,0.21664345323401574,Medium Value,64.19658017942402,61.904761904761905,60.20319930825767,62.71035852279211,Medium Performance
C0341,38,2834,55626730,30,1,Fleet Owner,Mining,Delhi,Delhi,North,1463861.3157894737,74.57894736842105,0.21859500877680493,Medium Value,64.77487225336883,60.317460317460316,61.26242974492002,62.73516017090651,Medium Performance
C0342,44,3725,78469470,30,1,Dealer,Infrastructure,Delhi,Delhi,North,1783397.0454545454,84.6590909090909,0.30835956892237293,High Value,91.3742349233823,69.84126984126983,80.52313013402508,82.74412444087713,High Performance
C0343,45,2906,59151480,30,1,Corporate,Construction,Pune,Maharashtra,West,1314477.3333333333,64.57777777777778,0.23244613317664006,High Value,68.87928807962828,71.42857142857143,62.81884997838305,68.43198546406218,High Performance
C0344,30,2125,39253370,30,1,Fleet Owner,Mining,Mumbai,Maharashtra,West,1308445.6666666667,70.83333333333333,0.15425301396773045,Low Value,45.708817096820546,47.61904761904761,45.93601383484652,46.32732560109386,Low Performance
C0345,44,2735,44678620,30,1,Retail,Infrastructure,Pune,Maharashtra,West,1015423.1818181818,62.15909090909091,0.1755724870226154,Medium Value,52.0262813031938,69.84126984126983,59.12235192390835,58.78999198875952,Medium Performance
C0346,39,2411,42873560,30,1,Retail,Construction,Patna,Bihar,East,1099322.0512820513,61.82051282051282,0.1684791866157308,Low Value,49.924368591271566,61.904761904761905,52.11846087332469,53.957305041729285,Medium Performance
C0347,27,1584,22852400,30,1,Retail,Mining,Delhi,Delhi,North,846385.1851851852,58.666666666666664,0.08980252081276495,Low Value,26.610611313713495,42.857142857142854,34.24124513618677,33.01069754123696,Low Performance
C0348,35,2618,43554630,30,1,Retail,Logistics,Delhi,Delhi,North,1244418.0,74.8,0.17115557084014268,Medium Value,50.717444550358174,55.55555555555556,56.59316904453091,53.34402275075194,Medium Performance
C0349,36,2751,51806430,30,1,Corporate,Rental,Ahmedabad,Gujarat,West,1439067.5,76.41666666666667,0.20358246872582533,Medium Value,60.32630149485858,57.14285714285714,59.46822308690013,59.199652507666464,Medium Performance
C0350,37,2189,39052200,30,1,Dealer,Logistics,Guwahati,Assam,North East,1055464.8648648649,59.16216216216216,0.15346248110851637,Low Value,45.47456350953957,58.730158730158735,47.31949848681366,49.82022907118014,Low Performance
C0351,38,2488,37753190,30,1,Corporate,Rental,Bhubaneswar,Odisha,East,993505.0,65.47368421052632,0.14835779308620842,Low Value,43.96192369041218,60.317460317460316,53.782965845222655,50.83279310948872,Low Performance
C0352,37,2463,41846330,30,1,Corporate,Mining,Bengaluru,Karnataka,South,1130981.8918918918,66.56756756756756,0.1644425058533384,Low Value,48.72820458837533,58.730158730158735,53.24254215304799,52.631658343844876,Low Performance
C0353,30,1935,28192110,30,1,Dealer,Manufacturing,Delhi,Delhi,North,939737.0,64.5,0.11078584940884804,Low Value,32.82846796500391,47.61904761904761,41.82879377431907,39.06570702308005,Low Performance
C0354,41,2800,48835850,30,1,Corporate,Logistics,Hyderabad,Telangana,South,1191118.2926829269,68.29268292682927,0.1919090527049267,Medium Value,56.867192177837566,65.07936507936508,60.52745352356247,60.0628963174408,Medium Performance
C0355,40,2851,57761570,30,1,Government,Infrastructure,Hyderabad,Telangana,South,1444039.25,71.275,0.22698423763381437,High Value,67.26079922195717,63.49206349206349,61.62991785559879,65.00400222971739,Medium Performance
C0356,45,3218,62479450,30,1,Dealer,Mining,Bhubaneswar,Odisha,East,1388432.2222222222,71.5111111111111,0.2455239759935546,High Value,72.75456227987416,71.42857142857143,69.56333765672287,71.7185200998531,High Performance
C0357,32,2173,48125180,30,1,Corporate,Mining,Ahmedabad,Gujarat,West,1503911.875,67.90625,0.1891163500799942,Medium Value,56.03964832501175,50.79365079365079,46.97362732382187,52.65264486536549,Low Performance
C0358,40,2669,53790030,30,1,Government,Infrastructure,Pune,Maharashtra,West,1344750.75,66.725,0.2113773734309854,Medium Value,62.63611615773347,63.49206349206349,57.69563337656722,61.904803801799225,Medium Performance
C0359,52,3851,78412380,30,1,Fleet Owner,Mining,Hyderabad,Telangana,South,1507930.3846153845,74.0576923076923,0.30813522373704444,High Value,91.30775613778866,82.53968253968253,83.2468655425854,87.06515593931617,High Performance
C0360,34,2454,47187810,30,1,Dealer,Construction,Ahmedabad,Gujarat,West,1387876.7647058824,72.17647058823529,0.18543278997539858,Medium Value,54.94812232655488,53.96825396825397,53.047989623865114,54.27413527852666,Medium Performance
C0361,35,2366,46126450,30,1,Government,Logistics,Hyderabad,Telangana,South,1317898.5714285714,67.6,0.18126198938159502,Medium Value,53.71221544483029,55.55555555555556,51.145698227410286,53.751914034563875,Medium Performance
C0362,42,2667,44698950,30,1,Corporate,Rental,Vadodara,Gujarat,West,1064260.7142857143,63.5,0.17565237732945949,Medium Value,52.049954691022116,66.66666666666666,57.65239948119325,57.55545724174971,Medium Performance
C0363,37,2801,50237880,30,1,Fleet Owner,Logistics,Visakhapatnam,Andhra Pradesh,South,1357780.5405405406,75.70270270270271,0.19741857591715478,Medium Value,58.49979424064785,58.730158730158735,60.54907047124946,58.978758833621434,Medium Performance
C0364,38,2656,48290310,30,1,Government,Infrastructure,Kolkata,West Bengal,East,1270797.6315789474,69.89473684210526,0.18976525742722303,Medium Value,56.23193492275349,60.317460317460316,57.4146130566364,57.694128167942125,Medium Performance
C0365,47,3234,52500540,30,1,Government,Manufacturing,Kolkata,West Bengal,East,1117032.7659574468,68.80851063829788,0.20631009592127736,Medium Value,61.134561958484355,74.60317460317461,69.90920881971465,66.93007512413749,Medium Performance
C0366,30,1771,36772070,30,1,Corporate,Logistics,Kolkata,West Bengal,East,1225735.6666666667,59.03333333333333,0.14450230967003244,Low Value,42.819452747661714,47.61904761904761,38.28361435365327,43.352163530275796,Low Performance
C0367,31,2403,48346630,30,1,Fleet Owner,Logistics,Chennai,Tamil Nadu,South,1559568.7096774194,77.51612903225806,0.18998657676226768,Medium Value,56.297517077327555,49.2063492063492,51.9455252918288,53.2997683589343,Medium Performance
C0368,33,2185,42468360,30,1,Fleet Owner,Construction,Chennai,Tamil Nadu,South,1286920.0,66.21212121212122,0.1668868820248199,Low Value,49.45253107292265,52.38095238095239,47.23303069606571,49.88715738996019,Low Performance
C0369,46,3047,59977870,30,1,Government,Manufacturing,Pune,Maharashtra,West,1303866.7391304348,66.23913043478261,0.2356935778727972,High Value,69.84158276568051,73.01587301587301,65.86683960224816,69.9989212080518,High Performance
C0370,41,2621,45980090,30,1,Corporate,Infrastructure,Kolkata,West Bengal,East,1121465.6097560977,63.926829268292686,0.18068684204712876,Medium Value,53.54178568376034,65.07936507936508,56.65801988759187,57.626306343208064,Medium Performance
C0371,51,3092,71366470,30,1,Retail,Rental,Hyderabad,Telangana,South,1399342.549019608,60.627450980392155,0.2804470824731129,High Value,83.10310488184149,80.95238095238095,66.83960224816255,79.20518717626753,High Performance
C0372,37,2270,41848360,30,1,Government,Logistics,Hyderabad,Telangana,South,1131036.7567567567,61.351351351351354,0.16445048309499571,Low Value,48.73056843379055,58.730158730158735,49.07047124945957,51.79842608583481,Low Performance
C0373,43,3071,60942770,30,1,Corporate,Manufacturing,Hyderabad,Telangana,South,1417273.7209302327,71.4186046511628,0.23948532194922845,High Value,70.96516623422657,68.25396825396825,66.38564634673584,69.23590286265093,High Performance
C0374,46,3203,58464410,30,1,Corporate,Manufacturing,Pune,Maharashtra,West,1270965.4347826086,69.6304347826087,0.22974617089806865,High Value,68.07922538532426,73.01587301587301,69.23908344141807,69.79219128570764,High Performance
C0375,44,3155,65579710,30,1,Fleet Owner,Mining,Surat,Gujarat,West,1490447.9545454546,71.70454545454545,0.25770699235835576,High Value,76.36467823406076,69.84126984126983,68.20146995244272,72.77501405989987,High Performance
C0376,35,2814,49197710,30,1,Retail,Construction,Delhi,Delhi,North,1405648.857142857,80.4,0.19333104515129154,Medium Value,57.28856217879941,55.55555555555556,60.83009079118028,57.476965914302426,Medium Performance
C0377,40,2878,56674980,30,1,Dealer,Logistics,Nagpur,Maharashtra,West,1416874.5,71.95,0.22271429132226978,Medium Value,65.99551311864337,63.49206349206349,62.21357544314743,64.48809069557022,Medium Performance
C0378,42,2762,49279070,30,1,Retail,Manufacturing,Delhi,Delhi,North,1173311.1904761905,65.76190476190476,0.19365076356569555,Medium Value,57.38330230834745,66.66666666666666,59.70600951145698,60.63285305646512,Medium Performance
C0379,44,3010,52506820,30,1,Retail,Mining,Vadodara,Gujarat,West,1193336.8181818181,68.4090909090909,0.20633477428463107,Medium Value,61.141874741345234,69.84126984126983,65.06701253782965,64.5367208306195,Medium Performance
